date,date_ymd,url,brand,category,price,delivery_time,color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/state-of-art-overhemd-blue-oa422d0m5-k11.html,State of Art,Overhemd,89.95,3-6,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lee-shirt-overhemd-light-shade-le422d08q-k11.html,Lee,Overhemd,99.95,1-2,light shade
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/armedangels-t-shirt-print-graphite-ar322o0d4-c11.html,ARMEDANGELS,T-shirt print,32.99,3-6,graphite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/drykorn-triton-poloshirt-blue-dr222q04t-k11.html,DRYKORN,Poloshirt,99.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-sweater-bleu-marine-la242g00w-k11.html,Lacoste,Sweater,180,3-6,bleu marine
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/levis-classic-standard-overhemd-pepper-green-le222d07r-m11.html,Levi's®,Overhemd,49.95,1-2,pepper green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-live-sweater-blanc-l4722s02q-a11.html,Lacoste LIVE,Sweater,200,3-6,blanc
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/levis-405-standard-jeansshort-corgi-moon-town-short-le222f04x-k15.html,Levi's®,Jeansshort,64.9,1-2,corgi moon town short
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-shorts-charcoal-grey-di622f02p-c11.html,Dickies,Shorts,54.99,1-2,charcoal grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-logo-graphic-t-shirt-print-pink-icon-sc322o0i4-j11.html,Scotch & Soda,T-shirt print,39.95,1-2,pink icon
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/rethink-status-regular-lolli-unisex-t-shirt-print-black-rew210039-q11.html,RETHINK Status,T-shirt print,24.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/volcom-stone-grab-longsleeve-nirvana-v1922o0ix-j11.html,Volcom,Longsleeve,45,1-2,nirvana
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pepe-jeans-ailbe-t-shirt-basic-indigo-blau-pe122o0gb-k11.html,Pepe Jeans,T-shirt basic,45,1-2,indigo blau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-overhemd-green-dez22d0go-t11.html,DeFacto,Overhemd,24.9,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-graphic-tee-t-shirt-print-black-to122o0iv-q11.html,Tommy Hilfiger,T-shirt print,49.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/only-and-sons-onslinus-crop-mix-broek-black-os322e0d1-q11.html,Only & Sons,Broek,39.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hugo-empson-overhemd-lightpastel-purple-hu722d0hc-i11.html,HUGO,Overhemd,69.95,1-2,light/pastel purple
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/drykorn-keno-longsleeve-brown-dr222o05z-o11.html,DRYKORN,Longsleeve,89.95,1-2,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-action-trainingsbroek-forged-iron-hu342e07g-c11.html,Hummel,Trainingsbroek,29.95,3-6,forged iron
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jordan-warmup-trainingsvest-black-joc22t021-q11.html,Jordan,Korte jassen,109.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/won-hundred-troy-t-shirt-basic-ecru-wo322o01g-a11.html,Won Hundred,T-shirt basic,59.95,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brava-fabrics-t-shirt-print-green-b1t22o02t-m11.html,Brava Fabrics,T-shirt print,38.9,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-zakelijk-overhemd-light-blue-m3i22d0pi-k11.html,Massimo Dutti,Zakelijk overhemd,59.95,3-6,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/9n1m-sense-unisex-t-shirt-basic-vanilla-milkshake-9n0210050-b11.html,9N1M SENSE,T-shirt basic,29.95,1-2,vanilla milkshake
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-short-sleeve-t-shirt-print-orange-lca22o0c2-h11.html,LC Waikiki,T-shirt print,17.95,1-2,orange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/qs-by-soliver-sweater-met-rits-grey-placed-print-qs122s05c-c11.html,QS by s.Oliver,Sweater met rits,49.99,3-6,grey placed print
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mango-korte-jassen-donkermarine-m9122t160-k11.html,Mango,Korte jassen,59.99,1-2,donkermarine
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bdg-urban-outfitters-equinox-hoodie-sweater-blue-qx7210040-c11.html,BDG Urban Outfitters,Hoodie,50.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-couture-club-logo-back-print-t-shirt-print-black-c5a22o01y-q11.html,The Couture Club,T-shirt print,31.45,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-performance-aeroready-lyte-ryde-techfit-legging-black-ad541e24s-q11.html,adidas Performance,Korte broeken,26.95,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jjterekota-tee-t-shirt-print-black-ja222o3y3-q11.html,Jack & Jones,T-shirt print,17.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bershka-sweater-black-bej22s0a2-q11.html,Bershka,Hoodie,20.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/oneill-shorts-green-ao-on522f01v-m11.html,O'Neill,Shorts,59.99,3-6,green ao
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/sir-raymond-tailor-sweater-met-rits-ecru-sic22s00v-a11.html,Sir Raymond Tailor,Sweater met rits,64.95,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dstrezzed-t-shirt-basic-sepia-dt422o00z-n11.html,Dstrezzed,T-shirt basic,39.95,3-6,sepia
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/rethink-status-regular-scorpion-unisex-t-shirt-print-castlerock-rew210036-c11.html,RETHINK Status,T-shirt print,24.95,1-2,castlerock
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/john-henric-zakelijk-overhemd-white-j0w22d012-a11.html,John Henric,Zakelijk overhemd,79,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/element-valley-shorts-chinois-green-el822f02x-m11.html,Element,Shorts,57,3-6,chinois green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ymc-you-must-create-sudgen-sweater-navy-yo422s00u-k11.html,YMC You Must Create,Poloshirt,144.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-saggy-sweater-met-rits-red-bb122s0bv-g11.html,BOSS,Sweater met rits,179.95,3-6,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tom-tailor-denim-melange-optik-t-shirt-basic-pale-banana-yellow-melange-to722o176-e11.html,TOM TAILOR DENIM,T-shirt basic,15.99,3-6,pale banana yellow melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lee-luke-slim-fit-jeans-clay-le422g0ac-o11.html,Lee,Slim fit jeans,89.9,1-2,clay
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/indicode-jeans-bomberjacks-bordeaux-ij022t06x-g11.html,INDICODE JEANS,Bomberjacks,59.95,3-6,bordeaux
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jordan-longsleeve-black-joc22s03e-q11.html,Jordan,Longsleeve,53.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-stretch-straight-leg-jeans-blue-nx322g0kg-a11.html,Next,Straight leg jeans,41,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/missoni-blazer-grigio-melange-6mi22t008-c11.html,Missoni,Vest,950,1-2,grigio melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/colmar-originals-uomo-sweater-met-rits-light-blue-cm022s015-k12.html,Colmar Originals,Sweater met rits,119.95,1-2,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/edc-by-esprit-t-shirt-print-light-aqua-green-ed122o0th-m12.html,edc by Esprit,T-shirt print,25.99,3-6,light aqua green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/g-star-trainer-cargobroek-dk-black-gs122e0gw-q11.html,G-Star,Cargobroek,149.95,3-6,dk black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-shawl-neck-trui-khaki-nx322s099-n11.html,Next,Trui,44,1-2,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/siksilk-siksilk-relaxed-flight-joggers-trainingsbroek-light-grey-sif22e09j-c11.html,SIKSILK,Trainingsbroek,53.95,1-2,light grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-embroidered-kaftan-overhemd-light-blue-nx322d1bi-k12.html,Next,Overhemd,47,1-2,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-swim-men-zwemshorts-fizzy-yellow-pu182h00k-e12.html,Puma,Zwemshorts,24.95,1-2,fizzy yellow
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-jeans-slim-fit-jeans-denim-medium-c1822g0c8-k11.html,Calvin Klein Jeans,Slim fit jeans,119.9,1-2,denim medium
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-trainingsbroek-green-dez22e0ea-m11.html,DeFacto,Trainingsbroek,29.9,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-premium-karo-chino-ashley-blue-jam22e02j-k11.html,Jack & Jones PREMIUM,Chino,39.99,1-2,ashley blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jandjoy-selva-amazonia-poloshirt-multicolored-j0922o024-t11.html,J&JOY,Poloshirt,69.95,3-6,multicolored
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/armedangels-tiaans-tiaans-overhemd-slate-blue-ar322d03z-k12.html,ARMEDANGELS,Overhemd,92.99,3-6,slate blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-originals-zwemshorts-blue-ad122f06y-k11.html,adidas Originals,Zwemshorts,37.95,3-6,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/anerkjendt-rod-t-shirt-print-sky-captain-a2322o01d-k11.html,Anerkjendt,T-shirt print,29.95,1-2,sky captain
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/gabbiano-poloshirt-light-green-gam22p01d-m11.html,Gabbiano,Poloshirt,54.95,1-2,light green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/gipfelglueck-t-shirt-print-navy-g3o22o004-k11.html,Gipfelglück,T-shirt print,39.99,3-6,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/9n1m-sense-sense-golf-unisex-t-shirt-print-beige-9n021004l-b11.html,9N1M SENSE,T-shirt print,26.95,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jjirick-jjicon-jeansshort-blue-denim-ja222f0t1-k11.html,Jack & Jones,Jeansshort,39.99,1-2,blue denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-aitkin-chest-unisex-sweater-met-rits-military-greenwhitewhite-di621000a-m11.html,Dickies,Sweater,59.99,1-2,military green/white/white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-erocco-trui-turquoiseaqua-bb122q0bu-l11.html,BOSS,T-shirt basic,179.95,1-2,turquoise/aqua
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/camel-active-jas-khaki-ca522t07o-n11.html,camel active,Jas,129.95,3-6,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-lagerfeld-t-shirt-print-black-k4822o09n-q11.html,KARL LAGERFELD,T-shirt print,99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/levis-relaxed-fit-unisex-t-shirt-print-lilac-air-le221002g-i12.html,Levi's®,T-shirt print,24.95,1-2,lilac air
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/solid-jim-light-chino-shorts-ocean-cavern-so422f05r-k11.html,Solid,Shorts,39.95,1-2,ocean cavern
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/eterna-overhemd-orange-2et22d3vg-h11.html,Eterna,Overhemd,89.99,3-6,orange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hollister-co-t-shirt-basic-black-h0422o0cj-c11.html,Hollister Co.,T-shirt basic,24.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-icon-insert-crewneck-sweater-desert-sky-to122s0ee-k11.html,Tommy Hilfiger,Sweater,125.95,1-2,desert sky
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-finetaslang-cargobroek-light-grey-brh22e048-c11.html,Brave Soul,Cargobroek,29.95,1-2,light grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/solid-dorian-t-shirt-basic-off-white-so422o08g-a11.html,Solid,T-shirt basic,21.95,3-6,off white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/9n1m-sense-sense-heartbreak-hotel-keychain-hoodie-hoodie-black-9n0210053-q11.html,9N1M SENSE,Sweater,63.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/redefined-rebel-melvin-shorts-shorts-black-r0622f02k-k11.html,Redefined Rebel,Shorts,24.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bershka-t-shirt-print-off-white-bej22o0k8-a11.html,Bershka,T-shirt print,12.99,1-2,off-white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tom-tailor-denim-t-shirt-print-laurel-green-to722o15e-m11.html,TOM TAILOR DENIM,T-shirt print,15.99,3-6,laurel green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/america-today-ezra-t-shirt-print-kit-amk22o04j-b11.html,America Today,T-shirt print,29.99,3-6,kit
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-premium-jprblumotor-print-tee-crew-neck-t-shirt-print-caviar-jam22o0be-q11.html,Jack & Jones PREMIUM,T-shirt print,14.99,1-2,caviar
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jjterekota-poloshirt-cloud-dancer-ja222p0bf-a11.html,Jack & Jones,Poloshirt,29.99,1-2,cloud dancer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/drykorn-jaz-slim-fit-jeans-blue-dr222g03d-k12.html,DRYKORN,Jeans Skinny Fit,139.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-longsleeve-black-nx322s09s-q11.html,Next,Sweater,41,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/state-of-art-overhemd-grey-blue-khaki-oa422d0n4-k11.html,State of Art,Overhemd,89.95,3-6,grey blue khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/america-today-sydney-sweater-bottle-green-amk210008-m11.html,America Today,Sweater,44.99,3-6,bottle green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/champion-rochester-crewneck-t-shirt-print-white-c4a22o011-a11.html,Champion Rochester,T-shirt print,35.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-zakelijk-overhemd-light-blue-bb122d15u-k11.html,BOSS,Zakelijk overhemd,199.95,3-6,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/carhartt-wip-relevant-parties-exit-records-t-shirt-print-black-c1422o0er-q11.html,Carhartt WIP,T-shirt print,38.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-tales-t-shirt-basic-blue-bb122o0jw-k14.html,BOSS,T-shirt basic,49.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/levis-relaxed-graphic-unisex-sweater-caviar-le222s03b-q18.html,Levi's®,Hoodie,79.95,1-2,caviar
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/buratti-sweater-ecru-bus22s029-a11.html,Buratti,Hoodie,23.79,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/river-island-patchwork-slim-fit-jeans-blue-ri922g0bg-k11.html,River Island,Slim fit jeans,70,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/be-edgy-leren-broek-black-ed022e00a-q11.html,Be Edgy,Leren broek,149,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-t-shirt-print-dusty-army-p6822o0fu-n11.html,Petrol Industries,T-shirt print,19.95,1-2,dusty army
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-heldin-blazer-incense-ti522a0cp-b11.html,Tiger of Sweden,Colbert,469.95,1-2,incense
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/polo-sport-ralph-lauren-longsleeve-white-rp522o004-a11.html,Polo Sport Ralph Lauren,Longsleeve,89.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/camel-active-donsjas-khaki-ca522t07q-m11.html,camel active,Donsjas,159.95,3-6,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/fubu-varsity-pinstripe-tee-unisex-t-shirt-print-black-fu421000r-q11.html,FUBU,T-shirt print,34.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/qs-by-soliver-t-shirt-print-white-qs122o0k7-a11.html,QS by s.Oliver,T-shirt print,19.99,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/solid-sdamadeus-t-shirt-print-black-so422o0ae-q11.html,Solid,T-shirt print,19.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-kani-small-signature-hoodie-unisex-sweater-light-rose-kk12100by-j11.html,Karl Kani,Hoodie,44.95,1-2,light rose
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bershka-trui-black-bej22q03u-q11.html,Bershka,Trui,35.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/drykorn-benedickt-poloshirt-brown-dr222p00n-o11.html,DRYKORN,Poloshirt,79.95,1-2,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dxnmxrk-t-shirt-basic-chieve-dx322o000-m11.html,DXNMXRK,T-shirt basic,40,1-2,chieve
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-jeans-t-shirt-print-black-tob22o0gd-q11.html,Tommy Jeans,T-shirt print,39.9,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/canda-shorts-black-c6f22f029-q11.html,C&A,Shorts,14.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/basefield-poloshirt-tuerkis-5ba22p01j-l12.html,Basefield,Poloshirt,35,3-6,türkis
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-performance-trainingsbroek-shadow-olive-ad5210007-n11.html,adidas Performance,Trainingsbroek,64.95,1-2,shadow olive
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dstrezzed-poloshirt-buckskin-dt422p007-h11.html,Dstrezzed,Poloshirt,49.95,3-6,buckskin
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/state-of-art-trui-brick-moss-green-oa422q08r-h11.html,State of Art,Trui,99.95,3-6,brick moss green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-paul-curved-poloshirt-dark-blue-bb122p0hx-k14.html,BOSS,Poloshirt,89.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/us-polo-assn-t-shirt-print-hellblau-us222o02a-k12.html,U.S. Polo Assn.,T-shirt print,28.95,1-2,hellblau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-short-sleeve-poloshirt-anthracite-lca22p02v-c11.html,LC Waikiki,Poloshirt,25.95,1-2,anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/abercrombie-and-fitch-webex-chunk-overhemd-cream-plaid-a0f22d02r-b11.html,Abercrombie & Fitch,Overhemd,74.95,1-2,cream plaid
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/champion-rochester-hooded-hoodie-blackwhite-c4a22s01o-q11.html,Champion Rochester,Sweater,59.95,1-2,black/white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-ultimate-comfort-slim-fit-jeans-blue-black-denim-nx322g0jr-k12.html,Next,Straight leg jeans,41,1-2,blue black denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/champion-rochester-crewneck-unisex-t-shirt-basic-pink-c4a210008-j11.html,Champion Rochester,T-shirt basic,32.35,1-2,pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dstrezzed-longsleeve-storm-blue-dt422o00w-k11.html,Dstrezzed,Longsleeve,49.95,3-6,storm blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-t-shirt-print-ecru-dez22o0rd-b11.html,DeFacto,T-shirt print,29.9,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/selected-homme-overhemd-light-blue-se622d1am-k11.html,Selected Homme,Overhemd,39.99,3-6,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/etudes-unisex-longsleeve-white-etf21002y-a11.html,Études,Longsleeve,129.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/buratti-slim-fit-sweater-khaki-bus22s01u-n11.html,Buratti,Hoodie,24.74,1-2,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-kani-signature-regular-fit-unisex-trainingsbroek-black-kk121009p-q11.html,Karl Kani,Trainingsbroek,69.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-hoodie-jet-blackoptic-whitejet-black-brh22s077-q11.html,Brave Soul,Sweater,34.95,1-2,jet black/optic white/jet black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jjterekota-poloshirt-navy-blazer-ja222p0bf-k11.html,Jack & Jones,Poloshirt,29.99,1-2,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brava-fabrics-agua-coco-aloha-overhemd-green-b1t22d03p-m11.html,Brava Fabrics,Overhemd,79.9,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-poloshirt-grey-bb122p0i2-q11.html,BOSS,Poloshirt,99.95,3-6,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-chino-dark-blue-bb122e0if-k11.html,BOSS,Chino,99.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/buratti-fleece-trui-mink-color-bus22s02a-o11.html,Buratti,Fleece trui,39.99,1-2,mink color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hugo-dagile-t-shirt-print-black-hu722o0bi-q11.html,HUGO,T-shirt print,89.95,1-2,black
